Date,XLP,XLI,XLK,XLF,XLE,XLV,XLB,XLY,XLU
2024-05-09,73.6122055053711,122.44771575927734,101.22990417480469,40.61476135253906,44.54190444946289,139.122314453125,44.326168060302734,88.221923828125,33.88970184326172
2024-05-10,74.03186798095703,122.53548431396484,101.60560607910156,40.77071762084961,44.296417236328125,139.40382385253906,44.37931442260742,87.74893951416016,33.856441497802734
2024-05-13,73.82203674316406,122.01874542236328,102.0851058959961,40.60502243041992,44.17839431762695,139.2678985595703,44.350318908691406,87.6356201171875,33.856441497802734
2024-05-14,73.67897033691406,121.989501953125,102.98973083496094,40.80970001220703,44.235042572021484,139.86012268066406,44.39381790161133,88.0346908569336,33.94670486450195
2024-05-15,73.72666931152344,122.78897857666016,105.30816650390625,41.111846923828125,44.33418655395508,141.93775939941406,44.471134185791016,88.167724609375,34.45500564575195
2024-05-16,74.77581787109375,122.05774688720703,104.9423599243164,41.111846923828125,44.21144104003906,141.772705078125,44.15220642089844,87.59619903564453,34.33624267578125
2024-05-17,74.59459686279297,122.19425201416016,104.71002197265625,41.41400146484375,44.82987976074219,142.04452514648438,44.529117584228516,88.04454803466797,34.36473846435547
2024-05-20,74.07955932617188,122.42822265625,105.94092559814453,40.84868621826172,44.53718566894531,141.74356079101562,44.59193801879883,87.38926696777344,34.3077392578125
2024-05-21,74.51829528808594,122.02848815917969,106.11393737792969,41.111846923828125,44.32002258300781,141.9862823486328,44.59193801879883,87.95094299316406,34.616519927978516
2024-05-22,74.22262573242188,122.17472839355469,106.35121154785156,40.8779296875,43.47025680541992,142.2386932373047,44.15702819824219,87.0345230102539,34.20798110961914
2024-05-23,73.34515380859375,120.73177337646484,105.48612976074219,40.31261444091797,43.073699951171875,140.6853485107422,43.765625,85.62541961669922,33.628421783447266
2024-05-24,73.53590393066406,121.34600830078125,106.37593841552734,40.55628204345703,43.13507080078125,140.20962524414062,44.14737319946289,86.48763275146484,33.9657096862793
2024-05-28,72.9636459350586,119.86404418945312,106.8257827758789,40.107933044433594,43.578834533691406,138.5106658935547,43.978240966796875,86.27578735351562,33.932456970214844
2024-05-29,72.43905639648438,118.16755676269531,106.14854431152344,39.78628921508789,42.809329986572266,137.43301391601562,43.35005187988281,85.70918273925781,33.49540710449219
2024-05-30,72.62982940673828,118.97679901123047,103.72631072998047,40.0007209777832,42.932071685791016,137.5009765625,43.70280456542969,86.21665954589844,33.94670486450195
2024-05-31,73.7647933959961,120.4197769165039,103.88943481445312,40.58552169799805,43.999000549316406,139.51063537597656,44.229522705078125,86.69949340820312,34.54526138305664
2024-06-03,73.73619842529297,118.94755554199219,104.15142822265625,40.33211135864258,42.84709548950195,140.49118041992188,43.96857833862305,86.66007995605469,34.150970458984375
2024-06-04,74.37523651123047,118.6550521850586,104.36893463134766,40.146915435791016,42.436370849609375,140.89892578125,43.48052978515625,86.74877166748047,34.13672637939453
2024-06-05,74.21309661865234,119.85428619384766,106.68737030029297,40.263885498046875,42.4316520690918,141.53968811035156,43.78012466430664,87.2562484741211,33.94195556640625
2024-06-06,74.4419937133789,119.14253997802734,106.3314437866211,40.244388580322266,42.65353775024414,142.00570678710938,43.82844161987305,87.8918228149414,33.590415954589844
2024-06-07,74.07003784179688,119.26930236816406,106.57860565185547,40.42957305908203,42.48358154296875,142.16102600097656,43.388710021972656,87.53215026855469,33.224639892578125
2024-06-10,74.0127944946289,119.6397933959961,106.8504867553711,40.27362823486328,42.80460739135742,142.68531799316406,43.345218658447266,87.81298065185547,33.65217590332031
2024-06-11,73.97463989257812,118.95731353759766,108.83771514892578,39.815528869628906,42.71963119506836,142.09307861328125,43.330718994140625,87.58141326904297,33.447914123535156
2024-06-12,73.16393280029297,120.0882797241211,111.24512481689453,39.77654266357422,42.261695861816406,141.7921142578125,43.412872314453125,88.49290466308594,33.22938537597656
2024-06-13,73.25931549072266,119.31803894042969,112.12506103515625,39.74729919433594,41.87458419799805,141.6756134033203,43.39836883544922,88.56188201904297,33.30539321899414
2024-06-14,73.3928451538086,118.11882781982422,112.54523468017578,39.62059783935547,41.5629997253418,141.6270751953125,42.99729537963867,87.86226654052734,33.224639892578125
2024-06-17,74.08910369873047,119.42529296875,114.25068664550781,39.971473693847656,41.67158126831055,141.48146057128906,43.316226959228516,89.4043960571289,32.858848571777344
2024-06-18,74.18446350097656,120.06878662109375,114.39404296875,40.224891662597656,41.846256256103516,141.66590881347656,43.267906188964844,89.10385131835938,32.87310028076172
2024-06-20,74.0223388671875,120.14678192138672,113.10877990722656,40.439327239990234,42.61576461791992,142.1319122314453,43.31139373779297,89.2171630859375,33.15813446044922
2024-06-21,74.07955932617188,119.8932876586914,112.91104125976562,40.28337478637695,42.370277404785156,142.52996826171875,43.316226959228516,89.97099304199219,32.96335983276367
2024-06-24,74.8694839477539,120.40299987792969,110.14286041259766,40.69729995727539,43.438636779785156,143.36131286621094,43.59540557861328,89.58685302734375,33.39674377441406
2024-06-25,74.38899230957031,119.37574005126953,112.16329193115234,40.39394760131836,43.538570404052734,142.91299438476562,43.04190444946289,89.22640991210938,33.0806884765625
2024-06-26,74.23523712158203,119.05290222167969,112.03453826904297,40.139530181884766,43.11027908325195,142.40618896484375,43.01276779174805,90.52005004882812,32.941810607910156
2024-06-27,73.9181137084961,119.1800765991211,112.08901977539062,40.090606689453125,43.2102165222168,142.17225646972656,42.891387939453125,91.07305908203125,32.99928283691406
2024-06-28,73.59138488769531,119.22899627685547,112.02957916259766,40.22760009765625,43.376773834228516,142.05532836914062,42.87682342529297,90.06085205078125,32.63054275512695
2024-07-01,73.07245635986328,117.94738006591797,112.87637329101562,40.315670013427734,43.400569915771484,141.256103515625,42.21650695800781,90.36698913574219,32.40547180175781
2024-07-02,73.5817642211914,118.59308624267578,113.44091033935547,40.78536605834961,43.36725616455078,140.73953247070312,42.294189453125,92.124755859375,32.57307815551758
2024-07-03,73.45684814453125,119.02355194091797,114.97107696533203,40.65815353393555,43.55760955810547,139.6674346923828,42.60979080200195,92.71231842041016,32.7694206237793
2024-07-05,74.36016845703125,118.59308624267578,115.32268524169922,40.648372650146484,42.87709426879883,140.74928283691406,42.677757263183594,93.46776580810547,32.82688522338867
2024-07-08,74.2448501586914,118.73983764648438,116.11004638671875,40.54072570800781,42.615360260009766,140.59335327148438,42.80400085449219,93.51219940185547,32.86040115356445
2024-07-09,74.05265808105469,118.2213134765625,116.01595306396484,40.853858947753906,42.23941421508789,141.2755889892578,42.36702346801758,93.8232650756836,32.9561767578125
2024-07-10,74.37937927246094,119.27790832519531,117.69964599609375,41.01042556762695,42.52494430541992,142.61087036132812,42.93508529663086,94.52933502197266,33.2674446105957
2024-07-11,74.10070037841797,120.79432678222656,114.75318908691406,41.333343505859375,42.9675178527832,143.61474609375,43.52257537841797,93.32950592041016,33.8756217956543
2024-07-12,74.42742919921875,121.48893737792969,115.77825927734375,41.470340728759766,43.07696533203125,144.5114288330078,43.94012451171875,94.54907989501953,34.124637603759766
2024-07-15,73.99500274658203,122.35964965820312,115.98624420166016,42.077030181884766,43.72892761230469,144.00460815429688,43.82845687866211,94.44047546386719,33.29618453979492
2024-07-16,74.70610809326172,125.41204071044922,115.59999084472656,42.55651092529297,43.924041748046875,146.0611114501953,44.67812728881836,96.13404083251953,33.55477523803711
2024-07-17,75.6670913696289,123.80757904052734,111.10355377197266,42.87942886352539,44.361854553222656,146.723876953125,44.58587646484375,94.52933502197266,33.57392883300781
2024-07-18,75.29230499267578,122.83903503417969,111.11347198486328,42.360809326171875,44.442752838134766,143.3905792236328,44.14404296875,93.56651306152344,33.54520034790039
2024-07-19,75.04244995117188,122.16398620605469,109.37528991699219,41.93024826049805,43.95735549926758,144.12159729003906,43.750770568847656,92.73207092285156,33.58350372314453
2024-07-22,75.09050750732422,123.40646362304688,111.9652099609375,42.16510009765625,43.681339263916016,144.95001220703125,43.896427154541016,93.75413513183594,33.86603927612305
